10.0,81.9,1.0,2.9,41.906865,32.673433,43.633103,3993668258.0,88.8,87.2,11.595297,0.0,0.0
10.0,81.9,1.0,2.9,41.922234,32.725913,43.668068,3993668361.0,88.8,87.2,11.627112,0.0,0.0
10.0,81.9,1.0,2.9,41.960648,32.717992,43.633289,3993668464.0,88.8,87.2,11.472422,0.0,0.0
10.0,81.9,1.0,2.9,41.905138,32.673338,43.634304,3993668568.0,88.8,87.2,11.307552,0.0,0.0
10.0,81.9,1.0,2.9,41.905189,32.695144,43.651679,3993668671.0,88.8,87.2,11.573997,0.0,0.0
10.0,81.9,1.0,2.9,41.922225,32.707312,43.651917,3993668774.0,88.8,87.2,11.307318,0.0,0.0
10.0,81.9,1.0,2.9,41.909994,32.656805,43.615527,3993668877.0,88.8,87.2,11.553781,0.0,0.0
10.0,81.9,1.0,2.9,41.925389,32.689019,43.632743,3993668978.0,88.8,87.2,11.507933,0.0,0.0
10.0,81.9,1.0,2.9,41.946255,32.683468,43.614555,3993669081.0,88.8,87.2,11.687638,0.0,0.0
10.0,81.9,1.0,2.9,41.910815,32.659406,43.61587,3993669184.0,88.8,87.2,11.889048,0.0,0.0
10.0,81.9,1.0,2.9,41.960648,32.717992,43.633289,3993669288.0,88.8,87.2,11.605876,0.0,0.0
10.0,81.9,1.0,2.9,41.944425,32.705148,43.633029,3993669392.0,88.8,87.2,11.586609,0.0,0.0
10.0,81.9,1.0,2.9,41.925112,32.689063,43.632907,3993669497.0,88.8,87.2,11.785912,0.0,0.0
10.0,81.9,1.0,2.9,41.981319,32.713585,43.614168,3993669601.0,88.8,87.2,11.704758,0.0,0.0
10.0,81.9,1.0,2.9,41.92675,32.69014,43.633056,3993669704.0,88.8,87.2,11.726708,0.0,0.0
10.0,81.9,1.0,2.9,41.906505,32.716376,43.66836,3993669807.0,88.8,87.2,11.711504,0.0,0.0
10.0,81.9,1.0,2.9,41.980276,32.715225,43.614606,3993669911.0,88.8,87.2,11.70797,0.0,0.0
10.0,81.9,1.0,2.9,41.944425,32.705148,43.633029,3993670014.0,88.8,87.2,11.586609,0.0,0.0
10.0,81.9,1.0,2.9,41.939817,32.724947,43.651608,3993670117.0,88.8,87.2,11.422177,0.0,0.0
10.0,81.9,1.0,2.9,41.922234,32.725913,43.668068,3993670220.0,88.8,87.2,11.344044,0.0,0.0
10.0,81.9,1.0,2.9,41.944597,32.703706,43.631862,3993670325.0,88.8,87.2,11.806789,0.0,0.0
10.0,81.9,1.0,2.9,41.961873,32.69776,43.614498,3993670428.0,88.8,87.2,11.436905,0.0,0.0
10.0,81.9,1.0,2.9,41.923407,32.686957,43.633965,3993670531.0,88.8,87.2,11.327108,0.0,0.0
10.0,81.9,1.0,2.9,41.892804,32.676781,43.648812,3993670635.0,88.8,87.2,11.604803,0.0,0.0
10.0,81.9,1.0,2.9,41.887285,32.698988,43.66815,3993670738.0,88.8,87.2,11.746239,0.0,0.0
10.0,81.9,1.0,2.9,41.919924,32.746343,43.687013,3993670841.0,88.8,87.2,11.305459,0.0,0.0
10.0,81.9,1.0,2.9,41.923764,32.710343,43.651116,3993670944.0,88.8,87.2,11.540881,0.0,0.0
10.0,81.9,1.0,2.9,41.979425,32.693791,43.598245,3993671047.0,88.8,87.2,11.137245,0.0,0.0
10.0,81.9,1.0,2.9,41.944597,32.703706,43.631862,3993671150.0,88.8,87.2,11.697962,0.0,0.0
10.0,81.9,1.0,2.9,41.923764,32.710343,43.651116,3993671254.0,88.8,87.2,11.727291,0.0,0.0
10.0,81.9,1.0,2.9,41.995818,32.728185,43.615319,3993671357.0,88.8,87.2,11.504234,0.0,0.0
10.0,81.9,1.0,2.9,41.883816,32.69906,43.670743,3993671460.0,88.8,87.2,11.449775,0.0,0.0
10.0,81.9,1.0,2.9,41.890192,32.659854,43.632979,3993671563.0,88.8,87.2,11.507947,0.0,0.0
10.0,81.9,1.0,2.9,41.93967,32.721953,43.651633,3993671666.0,88.8,87.2,11.361002,0.0,0.0
10.0,81.9,1.0,2.9,41.944211,32.683432,43.614687,3993671769.0,88.8,87.2,11.658113,0.0,0.0
10.0,81.9,1.0,2.9,41.948204,32.666291,43.597148,3993671872.0,88.8,87.2,11.362389,0.0,0.0
10.0,81.9,1.0,2.9,41.922341,32.688359,43.634924,3993671975.0,88.8,87.2,11.138489,0.0,0.0
10.0,81.9,1.0,2.9,41.954586,32.736524,43.652684,3993672078.0,88.8,87.2,11.07745,0.0,0.0
10.0,81.9,1.0,2.9,41.918718,32.727737,43.670957,3993672181.0,88.8,87.2,11.480514,0.0,0.0
10.0,81.9,1.0,2.9,41.945989,32.665742,43.597646,3993672284.0,88.8,87.2,11.343831,0.0,0.0
10.0,81.9,1.0,2.9,41.905189,32.695144,43.651679,3993672387.0,88.8,87.2,11.432378,0.0,0.0
10.0,81.9,1.0,2.9,41.937731,32.742883,43.669734,3993672491.0,88.8,87.2,11.08417,0.0,0.0
10.0,81.9,1.0,2.9,41.964967,32.682576,43.59733,3993672594.0,88.8,87.2,11.647016,0.0,0.0
10.0,81.9,1.0,2.9,41.910906,32.676083,43.631775,3993672697.0,88.8,87.2,11.814826,0.0,0.0
10.0,81.9,1.0,2.9,41.905189,32.695144,43.651679,3993672800.0,88.8,87.2,11.432378,0.0,0.0
10.0,81.9,1.0,2.9,41.924475,32.689683,43.634205,3993672903.0,88.8,87.2,11.476301,0.0,0.0
