10.0,81.9,1.0,2.9,41.920249,29.025139,43.652615,3993548977.0,88.8,87.2,12.041198,0.0,0.0
10.0,81.9,1.0,2.9,41.978287,29.033317,43.617173,3993549080.0,88.8,87.2,11.971054,0.0,0.0
10.0,81.9,1.0,2.9,41.983533,29.013933,43.596447,3993549184.0,88.8,87.2,11.930094,0.0,0.0
10.0,81.9,1.0,2.9,41.960747,29.035554,43.632891,3993549286.0,88.8,87.2,12.341305,0.0,0.0
10.0,81.9,1.0,2.9,41.936943,29.038774,43.652417,3993549389.0,88.8,87.2,11.485665,0.0,0.0
10.0,81.9,1.0,2.9,41.944604,29.001977,43.615565,3993549493.0,88.8,87.2,11.953189,0.0,0.0
10.0,81.9,1.0,2.9,41.94726,29.002974,43.614464,3993549596.0,88.8,87.2,12.3039,0.0,0.0
10.0,81.9,1.0,2.9,42.017858,29.042293,43.597238,3993549699.0,88.8,87.2,12.032028,0.0,0.0
10.0,81.9,1.0,2.9,42.013214,29.062037,43.616745,3993549802.0,88.8,87.2,12.019331,0.0,0.0
10.0,81.9,1.0,2.9,41.864214,29.000855,43.671456,3993549905.0,88.8,87.2,11.352617,0.0,0.0
10.0,81.9,1.0,2.9,41.963557,29.017434,43.614508,3993550008.0,88.8,87.2,12.255033,0.0,0.0
10.0,81.9,1.0,2.9,41.945958,28.98474,43.597794,3993550111.0,88.8,87.2,11.991538,0.0,0.0
10.0,81.9,1.0,2.9,41.887816,28.996615,43.651566,3993550214.0,88.8,87.2,11.914413,0.0,0.0
10.0,81.9,1.0,2.9,41.944079,29.000535,43.615261,3993550317.0,88.8,87.2,11.666607,0.0,0.0
10.0,81.9,1.0,2.9,41.923567,29.006614,43.634215,3993550420.0,88.8,87.2,11.908738,0.0,0.0
10.0,81.9,1.0,2.9,41.92427,29.028039,43.6518,3993550523.0,88.8,87.2,11.712721,0.0,0.0
10.0,81.9,1.0,2.9,41.883751,29.014604,43.670641,3993550627.0,88.8,87.2,11.495903,0.0,0.0
10.0,81.9,1.0,2.9,41.906207,29.031815,43.668456,3993550730.0,88.8,87.2,12.257995,0.0,0.0
10.0,81.9,1.0,2.9,42.021108,29.00381,43.561592,3993550833.0,88.8,87.2,11.779453,0.0,0.0
10.0,81.9,1.0,2.9,41.942455,29.023683,43.634115,3993550936.0,88.8,87.2,11.652181,0.0,0.0
10.0,81.9,1.0,2.9,41.940839,29.020872,43.634158,3993551039.0,88.8,87.2,11.981941,0.0,0.0
10.0,81.9,1.0,2.9,41.959563,29.017006,43.616081,3993551142.0,88.8,87.2,12.033393,0.0,0.0
10.0,81.9,1.0,2.9,41.954853,29.075667,43.670949,3993551245.0,88.8,87.2,11.556615,0.0,0.0
10.0,81.9,1.0,2.9,41.982992,29.012775,43.59643,3993551348.0,88.8,87.2,11.843995,0.0,0.0
10.0,81.9,1.0,2.9,41.92361,28.98913,43.618011,3993551451.0,88.8,87.2,11.947645,0.0,0.0
10.0,81.9,1.0,2.9,41.929511,28.969733,43.598448,3993551554.0,88.8,87.2,12.196893,0.0,0.0
10.0,81.9,1.0,2.9,41.926009,29.006174,43.633,3993551657.0,88.8,87.2,12.36889,0.0,0.0
10.0,81.9,1.0,2.9,41.958285,29.035685,43.634464,3993551760.0,88.8,87.2,11.561519,0.0,0.0
10.0,81.9,1.0,2.9,41.97963,29.052193,43.632579,3993551863.0,88.8,87.2,12.069256,0.0,0.0
10.0,81.9,1.0,2.9,41.92339,29.005926,43.63438,3993551967.0,88.8,87.2,11.95717,0.0,0.0
10.0,81.9,1.0,2.9,41.922031,29.006326,43.634365,3993552070.0,88.8,87.2,12.099418,0.0,0.0
10.0,81.9,1.0,2.9,41.960122,29.018418,43.61702,3993552173.0,88.8,87.2,11.975445,0.0,0.0
10.0,81.9,1.0,2.9,41.941309,29.020366,43.634418,3993552276.0,88.8,87.2,11.67688,0.0,0.0
10.0,81.9,1.0,2.9,41.942455,29.023683,43.634115,3993552379.0,88.8,87.2,11.788304,0.0,0.0
10.0,81.9,1.0,2.9,41.906863,29.010501,43.650564,3993552482.0,88.8,87.2,11.998647,0.0,0.0
10.0,81.9,1.0,2.9,41.922237,29.027957,43.652394,3993552585.0,88.8,87.2,11.823096,0.0,0.0
10.0,81.9,1.0,2.9,41.92398,29.006246,43.634144,3993552688.0,88.8,87.2,12.012159,0.0,0.0
10.0,81.9,1.0,2.9,41.9649,28.997581,43.596842,3993552792.0,88.8,87.2,12.038243,0.0,0.0
10.0,81.9,1.0,2.9,41.925865,29.00794,43.633741,3993552895.0,88.8,87.2,12.0736,0.0,0.0
10.0,81.9,1.0,2.9,41.911068,28.974298,43.615242,3993552999.0,88.8,87.2,12.176819,0.0,0.0
10.0,81.9,1.0,2.9,41.89312,28.978501,43.632523,3993553102.0,88.8,87.2,12.323521,0.0,0.0
10.0,81.9,1.0,2.9,41.96143,29.018669,43.616392,3993553205.0,88.8,87.2,11.521345,0.0,0.0
10.0,81.9,1.0,2.9,41.944477,28.982458,43.598784,3993553308.0,88.8,87.2,12.101082,0.0,0.0
10.0,81.9,1.0,2.9,41.984149,28.993739,43.579823,3993553411.0,88.8,87.2,11.992007,0.0,0.0
10.0,81.9,1.0,2.9,42.017971,29.042763,43.596994,3993553514.0,88.8,87.2,11.670489,0.0,0.0
10.0,81.9,1.0,2.9,41.903066,29.03193,43.670719,3993553617.0,88.8,87.2,11.79335,0.0,0.0
10.0,81.9,1.0,2.9,41.996146,29.047107,43.616623,3993553720.0,88.8,87.2,11.800148,0.0,0.0
10.0,81.9,1.0,2.9,41.946862,28.983434,43.597755,3993553823.0,88.8,87.2,11.828653,0.0,0.0
10.0,81.9,1.0,2.9,41.906974,28.974096,43.617498,3993553927.0,88.8,87.2,11.722555,0.0,0.0
10.0,81.9,1.0,2.9,41.902157,29.029703,43.669957,3993554030.0,88.8,87.2,11.537835,0.0,0.0
10.0,81.9,1.0,2.9,41.903371,29.031771,43.670942,3993554133.0,88.8,87.2,11.878822,0.0,0.0
10.0,81.9,1.0,2.9,41.866594,29.021499,43.687646,3993554236.0,88.8,87.2,11.580661,0.0,0.0
10.0,81.9,1.0,2.9,41.996379,29.047627,43.616355,3993554339.0,88.8,87.2,11.914871,0.0,0.0
10.0,81.9,1.0,2.9,41.886595,29.015316,43.669234,3993554443.0,88.8,87.2,12.112991,0.0,0.0
10.0,81.9,1.0,2.9,41.869676,28.98408,43.653148,3993554546.0,88.8,87.2,11.54878,0.0,0.0
